workout_id,user_id,workout_start_time,workout_duration_min,workout_type,muscleGroupsTargeted,workout_style,trainer_name,trainer_follower_count,difficulty_level,completion_status,engagement_score
3719,343,3/26/2023 11:16,16,Movement,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.84
3720,314,6/24/2023 19:20,12,Exercise,"['Back', 'Core']",Strength,Marcus Lee,12000,Beginner,FALSE,2.93
3721,122,6/26/2023 17:26,54,Movement,"['Biceps', 'Triceps']",Flexibility,Alex Johnson,50000,Advanced,TRUE,7.41
3722,103,7/29/2023 18:55,25,Movement,"['Chest', 'Shoulders']",Cardio,Alex Johnson,50000,Beginner,TRUE,2.16
3723,332,9/12/2023 19:36,16,Movement,"['Legs', 'Glutes']",Strength,Emma Rodriguez,2500000,Beginner,FALSE,2.53
3724,83,5/18/2023 5:43,40,Movement,"['Biceps', 'Triceps']",Flexibility,Sarah Kim,60000,Intermediate,TRUE,4.74
3725,206,5/22/2023 22:00,28,Exercise,"['Biceps', 'Triceps']",Strength,Marcus Lee,12000,Beginner,TRUE,1.56
3726,63,4/14/2023 19:58,25,Movement,"['Biceps', 'Triceps']",Flexibility,Marcus Lee,12000,Beginner,TRUE,2.7
3727,102,3/3/2023 13:27,26,Movement,"['Back', 'Core']",Strength,Alex Johnson,50000,Beginner,FALSE,1.28
3728,72,6/12/2023 17:15,19,Exercise,"['Biceps', 'Triceps']",Flexibility,Marcus Lee,12000,Beginner,TRUE,2.06
3729,406,7/6/2023 22:00,55,Movement,"['Biceps', 'Triceps']",Flexibility,Marcus Lee,12000,Advanced,TRUE,8.97
3730,350,4/20/2023 17:07,50,Movement,"['Biceps', 'Triceps']",Flexibility,Alex Johnson,50000,Advanced,FALSE,8.79
3731,467,10/15/2023 6:17,46,Exercise,"['Legs', 'Glutes']",Strength,Emma Rodriguez,2500000,Advanced,FALSE,6.57
3732,263,5/8/2023 1:16,24,Exercise,"['Back', 'Core']",Strength,Marcus Lee,12000,Beginner,FALSE,2.27
3733,429,6/22/2023 17:31,48,Exercise,"['Chest', 'Shoulders']",Strength,Marcus Lee,12000,Advanced,FALSE,7.46
3734,273,4/14/2023 20:00,30,Exercise,"['Chest', 'Shoulders']",Cardio,Alex Johnson,50000,Intermediate,TRUE,6.62
3735,312,3/18/2023 22:00,45,Exercise,"['Chest', 'Shoulders']",Flexibility,Marcus Lee,12000,Intermediate,TRUE,4.8
3736,100,5/29/2023 20:00,29,Movement,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.35
3737,199,4/30/2023 13:14,30,Exercise,"['Chest', 'Shoulders']",Cardio,Alex Johnson,50000,Intermediate,TRUE,6.82
3738,48,8/31/2023 20:26,10,Movement,"['Back', 'Core']",Strength,Marcus Lee,12000,Beginner,TRUE,2.07
3739,250,10/14/2023 20:00,40,Exercise,"['Chest', 'Shoulders']",Flexibility,Sarah Kim,60000,Intermediate,TRUE,5.34
3740,384,9/30/2023 5:41,13,Movement,"['Chest', 'Shoulders']",Flexibility,Sarah Kim,60000,Beginner,FALSE,2.02
3741,203,6/16/2023 20:22,54,Exercise,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Advanced,FALSE,5.88
3742,483,8/6/2023 18:50,41,Movement,"['Legs', 'Glutes']",Flexibility,Alex Johnson,50000,Intermediate,FALSE,3.17
3743,26,8/18/2023 8:18,14,Exercise,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,1.55
3744,95,9/5/2023 18:25,30,Exercise,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.79
3745,414,9/3/2023 5:37,11,Movement,"['Biceps', 'Triceps']",Cardio,Sarah Kim,60000,Beginner,TRUE,2.63
3746,103,4/10/2023 12:27,27,Exercise,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Beginner,FALSE,2.66
3747,326,6/4/2023 13:24,51,Exercise,"['Biceps', 'Triceps']",Flexibility,Sarah Kim,60000,Advanced,TRUE,8.23
3748,393,7/12/2023 13:20,15,Exercise,"['Legs', 'Glutes']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,1.06
3749,116,8/20/2023 20:00,19,Movement,"['Back', 'Core']",Cardio,Marcus Lee,12000,Beginner,FALSE,1.26
3750,123,3/4/2023 19:03,14,Movement,"['Chest', 'Shoulders']",Flexibility,Alex Johnson,50000,Beginner,TRUE,2.67
3751,326,6/28/2023 19:55,60,Exercise,"['Back', 'Core']",Cardio,Marcus Lee,12000,Advanced,TRUE,5.16
3752,255,7/30/2023 20:00,58,Exercise,"['Chest', 'Shoulders']",Cardio,Alex Johnson,50000,Advanced,FALSE,7.35
3753,488,1/23/2023 20:11,28,Exercise,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,1.75
3754,11,2/17/2023 19:28,45,Movement,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Advanced,TRUE,5.56
3755,191,5/5/2023 20:00,30,Exercise,"['Chest', 'Shoulders']",Flexibility,Alex Johnson,50000,Beginner,TRUE,1.38
3756,435,7/28/2023 17:36,30,Exercise,"['Legs', 'Glutes']",Strength,Alex Johnson,50000,Intermediate,TRUE,5.52
3757,240,5/24/2023 19:26,26,Movement,"['Back', 'Core']",Strength,Marcus Lee,12000,Beginner,TRUE,2.8
3758,138,7/21/2023 22:44,18,Exercise,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Beginner,FALSE,2.4
3759,215,10/17/2023 22:00,27,Movement,"['Biceps', 'Triceps']",Strength,Sarah Kim,60000,Beginner,FALSE,2.79
3760,1,7/15/2023 20:40,18,Movement,"['Back', 'Core']",Cardio,Sarah Kim,60000,Beginner,TRUE,2.11
3761,45,6/27/2023 18:48,26,Exercise,"['Back', 'Core']",Strength,Marcus Lee,12000,Beginner,FALSE,1.15
3762,206,7/15/2023 17:51,21,Movement,"['Back', 'Core']",Cardio,Alex Johnson,50000,Beginner,FALSE,1.4
3763,122,5/26/2023 11:39,57,Movement,"['Legs', 'Glutes']",Strength,Alex Johnson,50000,Advanced,TRUE,8.89
3764,11,6/25/2023 22:00,55,Exercise,"['Back', 'Core']",Cardio,Sarah Kim,60000,Advanced,TRUE,6.17
3765,292,1/29/2023 6:00,24,Exercise,"['Back', 'Core']",Flexibility,Sarah Kim,60000,Beginner,TRUE,2.82
3766,190,9/6/2023 11:37,40,Movement,"['Back', 'Core']",Flexibility,Marcus Lee,12000,Advanced,TRUE,6.87
3767,372,8/22/2023 5:52,47,Exercise,"['Chest', 'Shoulders']",Flexibility,Alex Johnson,50000,Intermediate,TRUE,3.77
3768,493,9/29/2023 20:00,40,Exercise,"['Biceps', 'Triceps']",Cardio,Emma Rodriguez,2500000,Intermediate,TRUE,5.03
3769,97,7/6/2023 17:25,34,Movement,"['Chest', 'Shoulders']",Flexibility,Sarah Kim,60000,Intermediate,TRUE,5.83
3770,242,7/22/2023 18:20,27,Movement,"['Back', 'Core']",Cardio,Sarah Kim,60000,Beginner,FALSE,2.75
3771,154,5/2/2023 20:00,45,Exercise,"['Chest', 'Shoulders']",Flexibility,Alex Johnson,50000,Advanced,TRUE,8.47
3772,384,7/14/2023 5:55,25,Movement,"['Chest', 'Shoulders']",Flexibility,Emma Rodriguez,2500000,Beginner,FALSE,1.47
3773,105,5/17/2023 17:10,35,Exercise,"['Legs', 'Glutes']",Strength,Emma Rodriguez,2500000,Intermediate,TRUE,3.61
3774,456,7/11/2023 21:01,18,Exercise,"['Legs', 'Glutes']",Strength,Alex Johnson,50000,Beginner,TRUE,2.14
3775,27,9/14/2023 17:34,38,Movement,"['Legs', 'Glutes']",Cardio,Emma Rodriguez,2500000,Intermediate,TRUE,3.67
3776,48,7/16/2023 18:37,13,Exercise,"['Back', 'Core']",Flexibility,Marcus Lee,12000,Beginner,FALSE,1.51
3777,121,3/21/2023 18:03,47,Movement,"['Biceps', 'Triceps']",Flexibility,Marcus Lee,12000,Advanced,FALSE,6.31
3778,387,7/31/2023 12:51,49,Exercise,"['Legs', 'Glutes']",Strength,Marcus Lee,12000,Advanced,FALSE,8.91
3779,148,9/30/2023 17:36,54,Exercise,"['Chest', 'Shoulders']",Cardio,Alex Johnson,50000,Advanced,TRUE,8.24
3780,167,7/8/2023 17:35,49,Movement,"['Chest', 'Shoulders']",Strength,Alex Johnson,50000,Intermediate,TRUE,6.24
3781,364,3/30/2023 11:04,36,Exercise,"['Chest', 'Shoulders']",Flexibility,Sarah Kim,60000,Intermediate,TRUE,3.66
3782,60,7/10/2023 11:55,15,Exercise,"['Back', 'Core']",Cardio,Alex Johnson,50000,Beginner,TRUE,2.07
3783,146,8/20/2023 22:30,49,Movement,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Intermediate,TRUE,3.97
3784,277,11/16/2023 7:04,33,Exercise,"['Biceps', 'Triceps']",Flexibility,Marcus Lee,12000,Intermediate,TRUE,3.48
3785,447,3/16/2023 17:08,45,Exercise,"['Legs', 'Glutes']",Flexibility,Alex Johnson,50000,Advanced,TRUE,8.47
3786,244,9/26/2023 7:25,44,Exercise,"['Biceps', 'Triceps']",Cardio,Sarah Kim,60000,Intermediate,FALSE,4.73
3787,438,5/5/2023 7:53,39,Exercise,"['Back', 'Core']",Cardio,Sarah Kim,60000,Intermediate,TRUE,6.78
3788,442,3/25/2023 20:54,20,Movement,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Beginner,FALSE,2.68
3789,441,10/3/2023 6:26,12,Exercise,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Beginner,TRUE,1.1
3790,121,4/4/2023 7:05,43,Exercise,"['Chest', 'Shoulders']",Strength,Sarah Kim,60000,Advanced,FALSE,5.56
3791,364,4/17/2023 22:00,48,Exercise,"['Biceps', 'Triceps']",Flexibility,Marcus Lee,12000,Intermediate,TRUE,4.73
3792,467,7/17/2023 6:18,47,Exercise,"['Back', 'Core']",Strength,Alex Johnson,50000,Advanced,TRUE,5.93
3793,429,4/28/2023 23:02,42,Movement,"['Legs', 'Glutes']",Strength,Sarah Kim,60000,Advanced,FALSE,5.78
3794,242,7/24/2023 7:22,20,Movement,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.94
3795,203,8/26/2023 11:35,56,Exercise,"['Biceps', 'Triceps']",Cardio,Sarah Kim,60000,Advanced,TRUE,8.08
3796,174,10/20/2023 5:35,46,Exercise,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Advanced,FALSE,7.78
3797,97,7/4/2023 17:06,46,Movement,"['Legs', 'Glutes']",Flexibility,Alex Johnson,50000,Intermediate,FALSE,6.75
3798,91,9/29/2023 18:10,20,Exercise,"['Back', 'Core']",Flexibility,Marcus Lee,12000,Beginner,TRUE,2.09
3799,494,9/9/2023 17:01,20,Exercise,"['Biceps', 'Triceps']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,1.19
3800,187,5/19/2023 1:44,45,Exercise,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Intermediate,TRUE,4.8
3801,197,3/12/2023 7:35,27,Exercise,"['Back', 'Core']",Strength,Emma Rodriguez,2500000,Beginner,FALSE,1.95
3802,195,3/27/2023 7:59,14,Movement,"['Legs', 'Glutes']",Flexibility,Sarah Kim,60000,Beginner,TRUE,1.97
3803,129,5/24/2023 17:23,19,Exercise,"['Chest', 'Shoulders']",Flexibility,Alex Johnson,50000,Beginner,TRUE,2.57
3804,258,6/28/2023 7:39,44,Exercise,"['Biceps', 'Triceps']",Cardio,Emma Rodriguez,2500000,Advanced,TRUE,7.75
3805,256,8/17/2023 20:00,54,Exercise,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Advanced,TRUE,6.15
3806,189,10/30/2023 23:59,33,Movement,"['Legs', 'Glutes']",Strength,Emma Rodriguez,2500000,Intermediate,TRUE,6.95
3807,357,8/12/2023 20:14,23,Movement,"['Chest', 'Shoulders']",Strength,Alex Johnson,50000,Beginner,TRUE,2.37
3808,163,4/30/2023 12:24,17,Movement,"['Biceps', 'Triceps']",Flexibility,Alex Johnson,50000,Beginner,TRUE,1.2
3809,420,1/31/2023 5:26,17,Movement,"['Legs', 'Glutes']",Cardio,Alex Johnson,50000,Beginner,TRUE,1.16
3810,255,7/11/2023 11:07,47,Movement,"['Biceps', 'Triceps']",Flexibility,Sarah Kim,60000,Advanced,TRUE,7.58
3811,139,9/17/2023 20:00,14,Movement,"['Back', 'Core']",Strength,Sarah Kim,60000,Beginner,TRUE,1.08
3812,293,4/24/2023 5:09,14,Movement,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,1.1
3813,441,8/17/2023 12:12,23,Movement,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Beginner,TRUE,2.03
3814,434,4/2/2023 7:42,30,Movement,"['Biceps', 'Triceps']",Strength,Marcus Lee,12000,Intermediate,FALSE,4.41
3815,423,5/13/2023 18:42,35,Exercise,"['Biceps', 'Triceps']",Strength,Marcus Lee,12000,Intermediate,TRUE,5.51
3816,302,9/14/2023 23:15,45,Exercise,"['Legs', 'Glutes']",Strength,Alex Johnson,50000,Intermediate,TRUE,4.78
3817,78,5/28/2023 20:00,10,Movement,"['Back', 'Core']",Flexibility,Marcus Lee,12000,Beginner,TRUE,2.78
3818,260,5/26/2023 19:55,55,Movement,"['Biceps', 'Triceps']",Strength,Marcus Lee,12000,Advanced,TRUE,8.39
3819,185,7/30/2023 18:32,33,Movement,"['Chest', 'Shoulders']",Strength,Alex Johnson,50000,Intermediate,TRUE,5.65
3820,355,6/5/2023 20:43,59,Movement,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Advanced,TRUE,7.74
3821,88,8/21/2023 19:05,51,Movement,"['Back', 'Core']",Cardio,Sarah Kim,60000,Advanced,TRUE,7
3822,232,8/2/2023 20:00,15,Exercise,"['Biceps', 'Triceps']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,1.23
3823,345,7/27/2023 17:25,28,Exercise,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,1.94
3824,79,8/13/2023 20:00,14,Exercise,"['Back', 'Core']",Cardio,Marcus Lee,12000,Beginner,TRUE,2.05
3825,304,4/25/2023 21:08,27,Movement,"['Legs', 'Glutes']",Cardio,Sarah Kim,60000,Beginner,TRUE,2.1
3826,229,5/22/2023 18:02,44,Movement,"['Legs', 'Glutes']",Flexibility,Sarah Kim,60000,Intermediate,TRUE,5.49
3827,467,6/1/2023 20:30,51,Movement,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Advanced,TRUE,5.69
3828,186,10/15/2023 5:48,56,Exercise,"['Back', 'Core']",Cardio,Marcus Lee,12000,Advanced,TRUE,7.12
3829,190,4/19/2023 6:10,53,Exercise,"['Legs', 'Glutes']",Cardio,Emma Rodriguez,2500000,Advanced,TRUE,5.39
3830,230,9/1/2023 19:14,24,Movement,"['Legs', 'Glutes']",Strength,Alex Johnson,50000,Beginner,TRUE,1.02
3831,144,12/8/2023 11:35,11,Movement,"['Legs', 'Glutes']",Flexibility,Sarah Kim,60000,Beginner,TRUE,2.71
3832,24,10/16/2023 6:51,44,Movement,"['Biceps', 'Triceps']",Cardio,Emma Rodriguez,2500000,Intermediate,TRUE,5.8
3833,82,9/9/2023 13:16,13,Movement,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.52
3834,220,7/17/2023 8:03,47,Exercise,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Advanced,FALSE,6.71
3835,48,7/6/2023 13:25,19,Exercise,"['Legs', 'Glutes']",Cardio,Alex Johnson,50000,Beginner,TRUE,2.13
3836,468,3/13/2023 18:15,54,Exercise,"['Biceps', 'Triceps']",Flexibility,Marcus Lee,12000,Advanced,TRUE,7.58
3837,219,8/17/2023 6:06,49,Movement,"['Back', 'Core']",Strength,Alex Johnson,50000,Intermediate,TRUE,3.52
3838,325,3/10/2023 19:35,24,Exercise,"['Back', 'Core']",Flexibility,Sarah Kim,60000,Beginner,FALSE,1.41
3839,261,7/10/2023 6:57,35,Movement,"['Chest', 'Shoulders']",Flexibility,Alex Johnson,50000,Intermediate,FALSE,6.79
3840,407,3/16/2023 17:41,18,Exercise,"['Chest', 'Shoulders']",Flexibility,Emma Rodriguez,2500000,Beginner,FALSE,1.73
3841,258,10/27/2023 22:00,52,Movement,"['Legs', 'Glutes']",Cardio,Sarah Kim,60000,Advanced,TRUE,8.99
3842,220,10/29/2023 17:03,53,Exercise,"['Chest', 'Shoulders']",Flexibility,Sarah Kim,60000,Advanced,TRUE,8.72
3843,172,4/21/2023 13:23,60,Exercise,"['Legs', 'Glutes']",Cardio,Sarah Kim,60000,Advanced,TRUE,6.49
3844,49,6/29/2023 18:54,30,Movement,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,1.82
3845,237,6/30/2023 13:03,40,Movement,"['Chest', 'Shoulders']",Flexibility,Marcus Lee,12000,Advanced,TRUE,7.14
3846,9,2/26/2023 7:40,50,Movement,"['Biceps', 'Triceps']",Strength,Marcus Lee,12000,Intermediate,TRUE,3.73
3847,12,6/30/2023 7:29,50,Movement,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Intermediate,TRUE,4.22
3848,313,6/17/2023 20:00,42,Exercise,"['Legs', 'Glutes']",Strength,Sarah Kim,60000,Intermediate,TRUE,4.18
3849,483,5/18/2023 5:25,50,Exercise,"['Back', 'Core']",Cardio,Alex Johnson,50000,Intermediate,TRUE,4.78
3850,461,2/17/2023 20:00,48,Movement,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Advanced,FALSE,8.48
3851,232,7/24/2023 17:51,19,Exercise,"['Biceps', 'Triceps']",Cardio,Marcus Lee,12000,Beginner,TRUE,2.91
3852,84,5/18/2023 20:00,10,Exercise,"['Biceps', 'Triceps']",Flexibility,Marcus Lee,12000,Beginner,TRUE,1.98
3853,404,7/13/2023 19:38,41,Exercise,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Advanced,FALSE,7.76
3854,218,5/22/2023 19:04,50,Exercise,"['Back', 'Core']",Strength,Marcus Lee,12000,Intermediate,TRUE,3.2
3855,397,10/5/2023 20:00,29,Exercise,"['Biceps', 'Triceps']",Cardio,Alex Johnson,50000,Beginner,TRUE,1.05
3856,437,6/8/2023 12:08,50,Exercise,"['Biceps', 'Triceps']",Cardio,Sarah Kim,60000,Intermediate,TRUE,3.28
3857,73,4/13/2023 17:35,17,Movement,"['Legs', 'Glutes']",Flexibility,Marcus Lee,12000,Beginner,FALSE,1.62
3858,263,3/26/2023 20:00,13,Movement,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Beginner,TRUE,1.69
3859,123,3/27/2023 19:17,28,Exercise,"['Biceps', 'Triceps']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,1.54
3860,395,7/19/2023 17:10,31,Movement,"['Biceps', 'Triceps']",Flexibility,Sarah Kim,60000,Intermediate,TRUE,3.37
3861,105,3/27/2023 5:39,35,Movement,"['Back', 'Core']",Cardio,Alex Johnson,50000,Intermediate,FALSE,4.04
3862,326,9/14/2023 18:05,49,Movement,"['Back', 'Core']",Flexibility,Sarah Kim,60000,Advanced,TRUE,6.27
3863,43,9/8/2023 20:00,28,Exercise,"['Biceps', 'Triceps']",Flexibility,Sarah Kim,60000,Beginner,TRUE,2.51
3864,142,6/26/2023 8:22,50,Exercise,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Intermediate,TRUE,3.63
3865,433,3/15/2023 4:08,25,Exercise,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Beginner,FALSE,2.79
3866,446,7/21/2023 8:11,26,Exercise,"['Back', 'Core']",Strength,Marcus Lee,12000,Beginner,TRUE,1.29
3867,186,8/6/2023 20:00,40,Movement,"['Chest', 'Shoulders']",Cardio,Alex Johnson,50000,Advanced,FALSE,8.61
3868,227,8/6/2023 5:06,30,Exercise,"['Biceps', 'Triceps']",Cardio,Alex Johnson,50000,Beginner,TRUE,1.97
3869,218,10/15/2023 17:07,33,Exercise,"['Legs', 'Glutes']",Flexibility,Marcus Lee,12000,Intermediate,TRUE,5.36
3870,236,5/9/2023 19:09,35,Exercise,"['Back', 'Core']",Cardio,Marcus Lee,12000,Intermediate,TRUE,6.77
3871,491,9/14/2023 20:00,50,Movement,"['Biceps', 'Triceps']",Cardio,Marcus Lee,12000,Intermediate,FALSE,5.14
3872,91,10/1/2023 20:00,30,Exercise,"['Chest', 'Shoulders']",Cardio,Alex Johnson,50000,Beginner,FALSE,1.04
3873,386,5/27/2023 8:06,27,Movement,"['Legs', 'Glutes']",Strength,Sarah Kim,60000,Beginner,TRUE,1.64
3874,183,5/17/2023 20:00,48,Movement,"['Legs', 'Glutes']",Flexibility,Sarah Kim,60000,Advanced,FALSE,7.77
3875,45,7/3/2023 18:38,29,Movement,"['Biceps', 'Triceps']",Cardio,Sarah Kim,60000,Beginner,FALSE,2.28
3876,262,7/13/2023 12:49,25,Exercise,"['Biceps', 'Triceps']",Strength,Alex Johnson,50000,Beginner,TRUE,2.93
3877,136,8/3/2023 5:15,42,Exercise,"['Biceps', 'Triceps']",Cardio,Alex Johnson,50000,Intermediate,TRUE,5.92
3878,82,12/2/2023 17:21,14,Exercise,"['Back', 'Core']",Strength,Marcus Lee,12000,Beginner,TRUE,1.76
3879,184,8/26/2023 6:47,27,Movement,"['Legs', 'Glutes']",Cardio,Sarah Kim,60000,Beginner,TRUE,1.68
3880,141,6/17/2023 17:06,21,Exercise,"['Biceps', 'Triceps']",Strength,Alex Johnson,50000,Beginner,TRUE,1.35
3881,439,9/7/2023 18:18,39,Exercise,"['Back', 'Core']",Strength,Marcus Lee,12000,Intermediate,TRUE,5.81
3882,113,9/15/2023 5:21,46,Movement,"['Chest', 'Shoulders']",Cardio,Emma Rodriguez,2500000,Advanced,TRUE,8.46
3883,53,11/5/2023 7:34,12,Exercise,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Beginner,TRUE,2.22
3884,286,7/13/2023 0:34,18,Movement,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Beginner,FALSE,1.62
3885,473,4/11/2023 20:00,27,Exercise,"['Back', 'Core']",Strength,Alex Johnson,50000,Beginner,TRUE,1.4
3886,45,10/18/2023 5:29,27,Exercise,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Beginner,FALSE,2.72
3887,266,4/15/2023 17:00,11,Exercise,"['Biceps', 'Triceps']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,2.5
3888,201,8/14/2023 6:54,26,Movement,"['Chest', 'Shoulders']",Strength,Alex Johnson,50000,Beginner,TRUE,2.14
3889,500,8/23/2023 12:56,15,Movement,"['Legs', 'Glutes']",Strength,Marcus Lee,12000,Beginner,TRUE,2.4
3890,200,10/2/2023 5:08,17,Exercise,"['Chest', 'Shoulders']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.84
3891,62,9/15/2023 5:37,27,Exercise,"['Chest', 'Shoulders']",Strength,Alex Johnson,50000,Beginner,TRUE,2.68
3892,433,4/9/2023 7:50,27,Movement,"['Chest', 'Shoulders']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,2.42
3893,426,8/19/2023 19:49,19,Movement,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,1.48
3894,364,3/8/2023 17:19,31,Exercise,"['Legs', 'Glutes']",Flexibility,Marcus Lee,12000,Intermediate,FALSE,6
3895,453,6/9/2023 19:32,11,Exercise,"['Biceps', 'Triceps']",Strength,Alex Johnson,50000,Beginner,TRUE,1.19
3896,104,8/19/2023 6:03,17,Movement,"['Chest', 'Shoulders']",Cardio,Alex Johnson,50000,Beginner,FALSE,2.24
3897,112,10/23/2023 17:01,11,Movement,"['Back', 'Core']",Strength,Sarah Kim,60000,Beginner,TRUE,1.43
3898,411,9/7/2023 8:26,13,Exercise,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Beginner,FALSE,2.16
3899,476,6/11/2023 20:00,31,Exercise,"['Biceps', 'Triceps']",Cardio,Sarah Kim,60000,Intermediate,TRUE,4.85
3900,70,4/12/2023 17:35,41,Movement,"['Legs', 'Glutes']",Cardio,Emma Rodriguez,2500000,Advanced,FALSE,6.08
3901,48,8/14/2023 19:09,25,Movement,"['Back', 'Core']",Cardio,Emma Rodriguez,2500000,Beginner,TRUE,1.51
3902,376,5/12/2023 18:53,14,Movement,"['Back', 'Core']",Cardio,Sarah Kim,60000,Beginner,TRUE,1.84
3903,269,8/18/2023 20:00,11,Movement,"['Legs', 'Glutes']",Cardio,Marcus Lee,12000,Beginner,TRUE,2.66
3904,112,8/22/2023 19:56,23,Movement,"['Back', 'Core']",Strength,Marcus Lee,12000,Beginner,TRUE,1.87
3905,429,5/8/2023 20:00,56,Exercise,"['Biceps', 'Triceps']",Flexibility,Marcus Lee,12000,Advanced,FALSE,6.57
3906,178,6/19/2023 19:39,44,Exercise,"['Chest', 'Shoulders']",Flexibility,Sarah Kim,60000,Advanced,TRUE,7.14
3907,429,3/20/2023 5:12,46,Exercise,"['Biceps', 'Triceps']",Strength,Emma Rodriguez,2500000,Advanced,FALSE,5.64
3908,258,10/8/2023 2:46,53,Movement,"['Back', 'Core']",Flexibility,Marcus Lee,12000,Advanced,TRUE,5.28
3909,132,8/24/2023 18:39,23,Exercise,"['Legs', 'Glutes']",Flexibility,Sarah Kim,60000,Beginner,TRUE,2.18
3910,445,6/9/2023 11:53,16,Movement,"['Back', 'Core']",Flexibility,Alex Johnson,50000,Beginner,FALSE,1.51
3911,309,12/9/2023 17:37,55,Exercise,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Advanced,FALSE,7.38
3912,2,5/13/2023 20:15,26,Exercise,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,1.36
3913,313,4/30/2023 20:00,45,Movement,"['Back', 'Core']",Strength,Marcus Lee,12000,Intermediate,FALSE,3.26
3914,141,9/4/2023 8:30,29,Movement,"['Chest', 'Shoulders']",Strength,Emma Rodriguez,2500000,Beginner,FALSE,1.75
3915,290,6/30/2023 17:32,21,Movement,"['Legs', 'Glutes']",Flexibility,Emma Rodriguez,2500000,Beginner,TRUE,2.42
3916,365,6/25/2023 20:00,30,Exercise,"['Biceps', 'Triceps']",Cardio,Alex Johnson,50000,Beginner,TRUE,2.91
3917,292,4/22/2023 8:23,16,Exercise,"['Legs', 'Glutes']",Cardio,Marcus Lee,12000,Beginner,FALSE,1.11
3918,497,3/25/2023 12:49,41,Exercise,"['Back', 'Core']",Flexibility,Emma Rodriguez,2500000,Intermediate,TRUE,6.51
3919,196,2/23/2023 6:28,29,Movement,"['Back', 'Core']",Strength,Marcus Lee,12000,Beginner,FALSE,1.89
3920,273,4/11/2023 5:20,41,Exercise,"['Legs', 'Glutes']",Cardio,Emma Rodriguez,2500000,Intermediate,TRUE,6.99
3921,222,3/26/2023 8:26,14,Exercise,"['Legs', 'Glutes']",Strength,Marcus Lee,12000,Beginner,TRUE,2.81
3922,215,6/17/2023 19:22,16,Exercise,"['Biceps', 'Triceps']",Cardio,Marcus Lee,12000,Beginner,FALSE,1.84
3923,297,4/1/2023 12:37,13,Movement,"['Chest', 'Shoulders']",Cardio,Sarah Kim,60000,Beginner,FALSE,2.89
3924,277,12/9/2023 17:16,41,Movement,"['Biceps', 'Triceps']",Strength,Alex Johnson,50000,Intermediate,FALSE,4.21
3925,391,7/11/2023 20:00,32,Exercise,"['Chest', 'Shoulders']",Flexibility,Alex Johnson,50000,Intermediate,TRUE,5.82
